codice_istat;anno;abitanti
090064;2019;125998
090064;2020;125273
009055;2019;1741
009055;2020;1763
049019;2019;467
049019;2020;461
062072;2019;617
062072;2020;637
076082;2019;807
076082;2020;790
037057;2019;14832
037057;2020;14826
041059;2019;3399
041071;2019;4940
041071;2020;4883
041060;2019;1399
041060;2020;1361
042044;2019;7094
042044;2020;7013
036040;2019;40373
036040;2020;40278
079123;2019;3406
079123;2020;3411
076083;2019;2307
076083;2020;2282
030107;2019;397
030107;2020;395
001258;2019;243
001258;2020;241
001259;2019;1093
001259;2020;1082
073026;2019;15608
073026;2020;15506
101023;2019;1179
101023;2020;1121
063076;2019;16161
063076;2020;16157
004215;2019;21626
004215;2020;21664
064096;2019;1109
064096;2020;1092
036041;2019;9275
036041;2020;9284
040045;2019;17871
040045;2020;17925
010057;2019;3074
010057;2020;3068
017175;2019;864
017175;2020;869
083093;2019;1745
083093;2020;1731
030108;2019;370
030108;2020;361
031022;2019;1652
031022;2020;1672
076084;2019;1079
076084;2020;1062
009056;2019;59924
009056;2020;59439
068039;2019;3577
068039;2020;3587
065137;2019;49627
065137;2020;49236
004216;2019;181
004216;2020;183
065138;2019;1547
065138;2020;1535
078137;2019;920
078137;2020;887
018147;2019;899
018147;2020;878
078138;2019;11007
078138;2020;11160
001260;2019;3276
001260;2020;3263
083094;2019;1945
083094;2020;1943
064097;2019;1150
064097;2020;1119
101024;2019;3038
101024;2020;2977
035040;2019;25753
035040;2020;25856
048041;2019;50986
048041;2020;51043
019092;2019;1322
019092;2020;1323
019093;2019;522
019093;2020;537
057064;2019;3052
057064;2020;3047
066093;2019;1783
066093;2020;1767
095051;2019;1484
095051;2020;1462
053023;2019;4353
053023;2020;4324
077031;2019;7514
077031;2020;7470
016194;2019;9956
016194;2020;9868
094048;2019;656
094048;2020;636
053024;2019;3901
053024;2020;3880
001261;2019;837
001261;2020;826
004217;2019;2136
004217;2020;2131
048053;2019;12235
048053;2020;12197
021087;2019;2901
021087;2020;2911
069087;2019;3151
069087;2020;3095
054046;2019;1331
054046;2020;1345
054047;2019;461
054047;2020;462
069088;2019;783
069088;2020;743
024099;2019;2613
024099;2020;2648
013211;2019;868
013211;2020;867
016195;2019;1154
016195;2020;1155
024100;2019;39150
024100;2020;38971
020060;2019;1148
020060;2020;1127
084041;2019;39457
084041;2020;39246
082068;2019;2669
082068;2020;2610
088011;2019;26652
088011;2020;26958
080084;2019;883
080084;2020;872
078139;2019;1191
078139;2020;1172
080085;2019;4811
080085;2020;4760
082081;2019;614
082081;2020;615
001262;2019;1464
001262;2020;1453
063077;2019;6112
063077;2020;6101
082069;2019;420
082069;2020;399
066094;2019;586
066094;2020;544
002134;2019;390
002134;2020;373
002135;2019;366
002135;2020;370
066095;2019;3803
066095;2020;3803
087049;2019;16562
087049;2020;16385
075073;2019;6878
075073;2020;6809
027037;2019;18880
027037;2020;18972
066096;2019;2780
066096;2020;2759
022171;2019;1419
022171;2020;1410
005103;2019;541
005103;2020;541
008057;2019;290
008057;2020;280
066097;2019;336
066097;2020;327
075074;2019;1848
075074;2020;1842
098052;2019;1923
098052;2020;1928
030109;2019;3772
030109;2020;3760
025053;2019;10222
025053;2020;10222
095052;2019;2064
095052;2020;2051
090065;2019;1334
090065;2020;1300
015204;2019;12197
015204;2020;12355
016196;2019;2492
016196;2020;2508
043050;2019;430
043050;2020;430
111073;2019;1150
111073;2020;1135
053025;2019;975
053025;2020;987
058102;2019;9143
058102;2020;9139
022172;2019;1453
022172;2020;1432
015205;2019;35269
015205;2020;35597
026079;2019;1889
026079;2020;1876
092068;2019;28791
092068;2020;28737
057065;2019;1086
057065;2020;1069
111074;2019;1357
111074;2020;1347
022246;2019;2944
022246;2020;2914
054048;2019;1028
054048;2020;1037
017176;2019;1434
017176;2020;1435
079126;2019;523
079126;2020;512
079127;2019;7576
079127;2020;7580
021088;2019;1451
021088;2020;1442
025054;2019;506
025054;2020;494
023080;2019;889
023080;2020;891
021089;2019;2643
021089;2020;2599
028086;2019;22912
028086;2020;23010
016197;2019;2040
016197;2020;2027
090066;2019;143
090066;2020;142
018148;2019;205
018148;2020;203
080086;2019;2633
080086;2020;2563
053028;2019;1061
053028;2020;1006
015206;2019;21481
015206;2020;21678
021091;2019;1223
021091;2020;1242
021118;2019;772
021118;2020;771
095053;2019;1750
095053;2020;1738
064098;2019;813
064098;2020;783
017177;2019;1411
017177;2020;1438
042045;2019;44413
042045;2020;44330
095054;2019;444
095054;2020;435
076085;2019;6845
076085;2020;6798
013212;2019;3136
013212;2020;3117
098053;2019;1831
098053;2020;1816
095055;2019;179
095055;2020;162
090067;2019;7136
090067;2020;7092
111075;2019;4852
111075;2020;4838
070075;2019;1854
070075;2020;1832
093042;2019;2216
093042;2020;2224
046028;2019;12845
046028;2020;12774
111076;2019;2687
111076;2020;2671
108039;2019;45069
108039;2020;45130
025055;2019;2451
025055;2020;2426
019094;2019;3501
019094;2020;3511
016198;2019;24950
016198;2020;24928
016199;2019;2049
016199;2020;2043
064099;2019;6902
064099;2020;6927
017178;2019;3043
017178;2020;3052
020061;2019;7211
020061;2020;7201
059027;2019;9959
059027;2020;9969
026080;2019;6180
026080;2020;6161
014059;2019;488
014059;2020;487
005104;2019;109
005104;2020;108
078140;2019;525
078140;2020;511
042046;2019;3722
042046;2020;3715
010058;2019;7792
010058;2020;7732
102037;2019;6547
102037;2020;6481
042047;2019;2738
042047;2020;2660
041061;2019;963
041061;2020;961
071053;2019;3851
071053;2020;3778
085018;2019;5871
085018;2020;5728
004218;2019;555
004218;2020;551
006159;2019;535
006159;2020;523
111077;2019;8903
111077;2020;8794
036042;2019;8410
036042;2020;8487
065139;2019;296
065139;2020;291
068040;2019;537
068040;2020;535
043051;2019;918
043051;2020;913
063078;2019;3093
063078;2020;3082
079129;2019;3058
079129;2020;2997
080087;2019;803
080087;2020;803
020062;2019;1453
020062;2020;1454
043052;2019;1031
043052;2020;1042
004219;2019;298
004219;2020;301
047020;2019;11649
047020;2020;11642
006160;2019;5968
006160;2020;5924
002137;2019;4877
002137;2020;4835
065140;2019;3892
065140;2020;3857
111078;2019;4767
111078;2020;4728
111079;2019;648
111079;2020;635
060071;2019;2981
060071;2020;2969
079130;2019;4492
079130;2020;4434
109038;2019;2269
109038;2020;2249
061088;2019;21003
061088;2020;20854
065141;2019;1267
065141;2020;1244
005105;2019;262
005105;2020;250
094049;2019;721
094049;2020;710
011028;2019;1342
011028;2020;1319
051035;2019;1270
051035;2020;1249
093043;2019;6383
093043;2020;6347
012120;2019;11052
012120;2020;11105
094050;2019;2279
094050;2020;2230
019095;2019;3220
019095;2020;3241
048043;2019;48858
048043;2020;48964
015209;2019;81667
015209;2020;81706
021092;2019;1874
021092;2020;1877
036043;2019;2480
036043;2020;2451
010059;2019;18223
010059;2020;18149
001263;2019;939
001263;2020;921
092074;2019;20783
092074;2020;20900
015210;2019;7304
015210;2020;7369
060072;2019;718
060072;2020;709
005106;2019;551
005106;2020;520
015211;2019;19746
015211;2020;19814
001264;2019;464
001264;2020;466
092075;2019;6803
092075;2020;6800
001265;2019;47156
001265;2020;47006
001266;2019;1531
001266;2020;1541
079131;2019;3106
079131;2020;3127
111080;2019;140
111080;2020;138
111081;2019;1255
111081;2020;1243
111082;2019;807
111082;2020;795
108040;2019;23109
108040;2020;23274
006161;2019;1237
006161;2020;1239
059028;2019;23613
059028;2020;23548
022173;2019;374
022173;2020;377
032005;2019;2034
032005;2020;1996
060073;2019;2505
060073;2020;2454
095056;2019;907
095056;2020;903
095057;2019;803
095057;2020;795
065142;2019;9628
065142;2020;9563
095076;2019;350
095076;2020;347
065143;2019;3350
065143;2020;3272
084042;2019;4290
084042;2020;4254
111083;2019;630
111083;2020;628
080088;2019;17343
080088;2020;17401
052032;2019;54339
052032;2020;54308
054049;2019;2363
054049;2020;2314
048044;2019;18448
048044;2020;18569
021093;2019;6124
021093;2020;6168
091083;2019;2096
091083;2020;2062
026081;2019;10080
026081;2020;10048
090068;2019;843
090068;2020;831
111084;2019;3770
111084;2020;3712
111085;2019;1145
111085;2020;1129
046037;2019;1039
046037;2020;1022
003138;2019;560
003138;2020;553
006162;2019;1913
006162;2020;1890
018149;2019;662
018149;2020;657
067040;2019;15474
067040;2020;15457
095058;2019;312
095058;2020;307
095059;2019;2203
095059;2020;2190
102038;2019;936
102038;2020;925
079133;2019;4589
079133;2020;4575
083095;2019;2614
083095;2020;2578
052033;2019;12532
052033;2020;12435
091084;2019;1688
091084;2020;1668
095060;2019;505
095060;2020;492
004220;2019;503
004220;2020;487
091085;2019;11527
091085;2020;11509
092080;2019;17104
092080;2020;17093
080089;2019;1992
080089;2020;1953
089017;2019;119710
089017;2020;119056
064100;2019;2816
064100;2020;2820
095061;2019;226
095061;2020;222
017179;2019;8058
017179;2020;8121
042048;2019;4040
042048;2020;4082
097075;2019;2302
097075;2020;2310
097076;2019;2815
097076;2020;2807
034049;2019;7813
034049;2020;7788
111086;2019;1925
111086;2020;1910
018150;2019;6095
018150;2020;6215
003139;2019;1426
003139;2020;1402
021094;2019;1816
021094;2020;1820
109039;2019;350
109039;2020;332
023081;2019;7094
023081;2020;7074
030110;2019;895
030110;2020;880
095078;2019;120
095078;2020;119
040046;2019;3176
040046;2020;3175
075075;2019;4000
075075;2020;3968
005107;2019;148
005107;2020;152
017180;2019;1834
017180;2020;1893
024101;2019;1889
024101;2020;1854
089018;2019;7884
089018;2020;7725
015213;2019;14031
015213;2020;13990
039018;2019;4482
039018;2020;4502
019096;2019;924
019096;2020;934
095062;2019;2334
095062;2020;2316
013215;2019;2581
012121;2019;4096
012121;2020;4056
013255;2019;4658
013255;2020;4705
012122;2019;5420
012122;2020;5414
008058;2019;999
008058;2020;997
111087;2019;1869
111087;2020;1862
006163;2019;1649
006163;2020;1623
028087;2019;6957
028087;2020;6878
075076;2019;5341
075076;2020;5325
020063;2019;2678
020063;2020;2683
036044;2019;15413
036044;2020;15483
034035;2019;1726
034035;2020;1709
064101;2019;12289
064101;2020;12264
006164;2019;203
006164;2020;201
062073;2019;3741
062073;2020;3661
016200;2019;1777
016200;2020;1809
016251;2019;2021
016251;2020;2021
098054;2019;3788
098054;2020;3832
004221;2019;329
004221;2020;324
012123;2019;17500
012123;2020;17561
063079;2019;34362
063079;2020;34267
023082;2019;14727
023082;2020;14797
004222;2019;6331
004222;2020;6333
004223;2019;2772
004223;2020;2738
085019;2019;6720
085019;2020;6634
018151;2019;1154
018151;2020;1163
023083;2019;17730
023083;2020;17665
019097;2019;7558
019097;2020;7566
014060;2019;4065
014060;2020;4027
014061;2019;21589
014061;2020;21477
016201;2019;731
016201;2020;710
017181;2019;1243
017181;2020;1240
059029;2019;7465
059029;2020;7473
096062;2019;678
060074;2019;25792
060074;2020;25618
022176;2019;699
022176;2020;689
034036;2019;4825
034036;2020;4814
053026;2019;3294
053026;2020;3206
079134;2019;793
079134;2020;785
064102;2019;582
064102;2020;566
034037;2019;9463
034051;2019;12788
034051;2020;12602
096063;2019;1340
096063;2020;1339
098055;2019;3420
098055;2020;3436
019098;2019;8725
019098;2020;8667
023084;2019;3023
023084;2020;2994
091086;2019;1622
091086;2020;1606
010060;2019;4041
010060;2020;4056
102039;2019;1157
102039;2020;1141
102040;2019;2315
102040;2020;2306
056048;2019;8092
056048;2020;8011
013216;2019;1260
013216;2020;1223
003140;2019;760
003140;2020;745
016202;2019;9097
016202;2020;9074
013217;2019;639
013217;2020;634
095063;2019;361
095063;2020;356
063080;2019;16222
063080;2020;16075
090069;2019;14517
090069;2020;14525
089019;2019;8464
089019;2020;8391
019099;2019;3075
019099;2020;3117
025056;2019;3109
025056;2020;3104
024102;2019;4257
024102;2020;4238
096064;2019;769
096064;2020;765
016203;2019;4524
016203;2020;4501
022177;2019;828
022177;2020;807
079137;2019;8797
079137;2020;8787
016204;2019;5252
016204;2020;5234
079138;2019;2966
079138;2020;2950
079139;2019;1527
079139;2020;1509
025057;2019;375
025057;2020;365
052034;2019;9917
052034;2020;9905
108041;2019;8275
108041;2020;8316
024103;2019;7585
024103;2020;7517
025058;2019;1399
025058;2020;1360
003141;2019;1064
003141;2020;1076
083096;2019;4925
083096;2020;4820
102041;2019;792
102041;2020;813
061089;2019;7308
061089;2020;7295
001267;2019;953
001267;2020;961
075077;2019;4700
075077;2020;4649
054050;2019;8534
054050;2020;8434
086017;2019;728
086017;2020;705
059030;2019;3250
059030;2020;3199
064103;2019;3741
064103;2020;3741
018152;2019;559
018152;2020;524
078142;2019;6895
078142;2020;6833
078143;2019;4468
078143;2020;4378
022179;2019;1262
022179;2020;1254
006165;2019;1006
006165;2020;974
059031;2019;2888
059031;2020;2891
036045;2019;12754
036045;2020;12735
093044;2019;11992
093044;2020;11995
102042;2019;1438
102042;2020;1441
019100;2019;1460
019100;2020;1474
110008;2019;6325
110008;2020;6204
027038;2019;27530
027038;2020;27619
019101;2019;609
019101;2020;610
070076;2019;1237
070076;2020;1225
006166;2019;365
006166;2020;351
044071;2019;7296
044071;2020;7309
019102;2019;6789
019102;2020;6841
016205;2019;1002
016205;2020;991
076086;2019;1406
076086;2020;1402
016206;2019;5726
016206;2020;5682
054051;2019;37630
054051;2020;37389
068041;2019;18693
068041;2020;18688
075078;2019;3594
075078;2020;3533
022180;2019;1262
022180;2020;1265
022181;2019;708
022181;2020;705
009057;2019;3614
009057;2020;3583
026082;2019;12052
026082;2020;12168
014062;2019;84
014062;2020;81
079142;2019;3577
079142;2020;3564
075079;2019;13816
075079;2020;13705
042049;2019;2179
042049;2020;2174
019103;2019;1526
019103;2020;1495
080090;2019;219
080090;2020;211
079143;2019;2342
079143;2020;2353
028088;2019;4084
028088;2020;4102
031023;2019;7248
031023;2020;7309
073029;2019;13575
073029;2020;13421
006167;2019;2395
006167;2020;2391
046030;2019;2971
046030;2020;2958
013218;2019;595
013218;2020;612
102043;2019;2429
102043;2020;2394
009058;2019;2993
009058;2020;2961
065144;2019;681
065144;2020;686
009059;2019;798
009059;2020;831
021095;2019;1141
021095;2020;1150
022182;2019;1179
022182;2020;1207
075080;2019;2240
075080;2020;2221
016207;2019;13110
016207;2020;13184
029045;2019;3198
029045;2020;3164
077027;2019;3956
077027;2020;3871
080091;2019;1310
080091;2020;1284
080092;2019;2513
080092;2020;2485
057066;2019;2242
057066;2020;2277
090089;2019;1559
090089;2020;1572
065145;2019;813
065145;2020;793
071054;2019;5719
071054;2020;5678
071055;2019;5190
071055;2020;5135
022183;2019;4584
022183;2020;4583
027039;2019;7664
027039;2020;7634
018153;2019;11699
018153;2020;11689
001268;2019;268
001268;2020;269
001269;2019;6256
001269;2020;6170
060075;2019;2355
060075;2020;2344
030111;2019;330
030111;2020;327
022184;2019;563
022184;2020;587
103064;2019;4662
103064;2020;4635
006168;2019;1935
006168;2020;1896
063081;2019;8602
063081;2020;8731
096065;2019;1074
096065;2020;1056
055031;2019;4746
055031;2020;4734
101025;2019;6426
101025;2020;6397
002142;2019;1183
002142;2020;1163
004224;2019;104
004224;2020;100
016208;2019;1061
016208;2020;1060
064104;2019;2939
064104;2020;2932
018154;2019;615
018154;2020;613
051037;2019;6387
051037;2020;6375
058103;2019;8753
058103;2020;8699
061090;2019;8583
061090;2020;8673
097077;2019;166
097077;2020;153
111088;2019;1122
111088;2020;1098
097078;2019;1769
097078;2020;1784
016209;2019;3787
016209;2020;3787
108042;2019;4310
108042;2020;4328
066098;2019;23588
066098;2020;23259
017182;2019;1931
017182;2020;1944
012124;2019;6126
012124;2020;6099
064105;2019;1519
064105;2020;1510
095087;2019;1053
095087;2020;1032
003143;2019;2732
003143;2020;2744
075081;2019;4304
075081;2020;4259
060076;2019;4736
060076;2020;4760
075082;2019;1593
075082;2020;1577
075083;2019;14756
075083;2020;14597
001270;2019;6259
001270;2020;6174
026083;2019;11718
026083;2020;11747
020064;2019;2019
020064;2020;2038
085020;2019;1320
085020;2020;1296
056049;2019;6545
056049;2020;6482
030112;2019;1275
030112;2020;1265
049020;2019;3047
049020;2020;3038
020065;2019;21210
020065;2020;21198
097079;2019;534
097079;2020;535
095064;2019;144
095064;2020;147
008059;2019;13957
008059;2020;13915
066099;2019;6668
066099;2020;6593
029046;2019;8132
029046;2020;8058
006169;2019;1542
006169;2020;1542
025059;2019;1749
025059;2020;1743
012125;2019;3640
012125;2020;3638
030113;2019;585
030113;2020;563
099027;2019;1084
099027;2020;1078
014063;2019;4643
014063;2020;4642
091088;2019;998
091088;2020;979
016210;2019;543
016210;2020;546
051038;2019;1003
051038;2020;999
030114;2019;3956
030114;2020;3933
025060;2019;1316
025060;2020;1303
083097;2019;10630
083097;2020;10593
057067;2019;1396
057067;2020;1389
069089;2019;352
069089;2020;350
004225;2019;2158
004225;2020;2147
073027;2019;192775
073027;2020;191050
030116;2019;8909
030116;2020;8908
056050;2019;16169
056050;2020;16148
078145;2019;1976
078145;2020;1932
014064;2019;199
014064;2020;195
030117;2019;4220
030117;2020;4154
026084;2019;4326
026084;2020;4262
006170;2019;625
006170;2020;613
064106;2019;1507
064106;2020;1509
064107;2019;2258
064107;2020;2238
080093;2019;15253
080093;2020;15118
075084;2019;11615
075084;2020;11546
030118;2019;14922
030118;2020;14838
001271;2019;792
001271;2020;771
048045;2019;7679
098056;2019;5864
098056;2020;5861
070077;2019;679
070077;2020;643
079146;2019;2593
079146;2020;2556
013222;2019;5741
013222;2020;5696
016211;2019;2036
016211;2020;2025
017183;2019;1243
017183;2020;1235
075085;2019;11810
075085;2020;11718
096066;2019;929
096066;2020;924
041064;2019;876
041064;2020;865
041065;2019;7958
041065;2020;7909
076087;2019;569
076087;2020;562
061091;2019;12039
061091;2020;11820
065146;2019;7650
065146;2020;7554
014065;2019;4527
014065;2020;4497
027040;2019;2298
027040;2020;2272
062074;2019;7677
062074;2020;7701
016212;2019;5005
016212;2020;5020
090080;2019;2295
090080;2020;2274
022188;2019;1968
022188;2020;1930
022189;2019;599
022189;2020;591
090070;2019;13726
090070;2020;13632
017184;2019;1119
017184;2020;1124
022190;2019;1015
022190;2020;1053
022191;2019;2009
022191;2020;2006
028089;2019;9043
028089;2020;9031
064108;2019;1460
064108;2020;1446
067041;2019;54443
067041;2020;53998
003144;2019;466
003144;2020;464
060077;2019;348
060077;2020;325
021096;2019;1780
021096;2020;1779
034038;2019;1189
034038;2020;1187
090086;2019;608
090086;2020;608
021097;2019;4505
021097;2020;4542
072043;2019;26355
072043;2020;26262
083106;2019;7240
083106;2020;7255
021098;2019;3451
021098;2020;3460
082070;2019;25756
082070;2020;25593
070078;2019;33345
070078;2020;33189
012126;2019;2529
012126;2020;2561
